raw,processed,label,score
,sih pudieras eliminar el deh lah faz deh lah tierra sacrificando kamu ujian nasional humano quien eligirias qui pondr as deh presidente,positive,0.991904616355896
,belum cia crime contra jair bolsonaro por conta lah fake news divulgada pelo presidente nya live lah ltima quinta feira nya qual ele menjadi seseorang ociou vacina contra covid ao surgimento deh casos deh hiv aids,positive,0.9443988800048828
,mais cedo nya jovem kapan mentiram sobre fonte utilizada pelo presidente bolsonaro pra espalhar fake news menjadi seseorang ociando vacinas contra covid aids deh menjadi seseorang vez fizemos em deo ficar did tico pra eles os demais,neutral,0.6923160552978516
,your stats are dari feb current stats out of the top states ini ujian sekolah with the paling covid cases per people of them voted untuk trump ini the presidential election whereas out of the states with the last amount of covid cases voted untuk biden,neutral,0.9904915690422058
,elak peningkatan covid di prn melaka tumpuan dewan rakyat,neutral,0.99636310338974
,pengundi dan pemimpin parti politik melaka berpendapat pengumuman menteri kesihatan mengenai sop penting bagi mengelak berlakunya penularan semula covid ketika tempoh berkempen dan pengundian november depan,neutral,0.996732234954834
,dialog kesehatan bersama dari adek arsianti departemen kimia terkait deteksi boraks dan formalin dengan bahan herbal untuk mendukung keamanan pangan di masa pandemi selengkapnya di fm profesional rri amd,neutral,0.9823718667030334
,keren pencapaian yang luar biasa indonesia pasti bisa endemi terima kasih dan sehat selalu bapak president sekeluarga mungkin ada yang belum di vaksin ayo vaksin untuk indonesia sehat,positive,0.9924191236495972
,indonesia capai final pengadaan obat covid akhir pemerintah ri menjajaki kerja sama dengan mercks selaku produsen molnupiravir agar bisa membangun pabrik obatnya di indonesia termasuk bahan baku pembuatan obat lawan pandemi,neutral,0.9967053532600403
,suspendi el canal del presidente deh brasil por al menos siete as despu deh que el mandatario alegara durante una transmisi que el uso deh las vacunas contra el podr an facilitar el desarrollo del,neutral,0.9028257131576538
,batallando contra el porque,neutral,0.9956411123275757
,pemerintah kota gelar vaksinasi covid sepekan ini jadwalnya lewat,neutral,0.9980568289756775
,begitu wakil menkumham eddy hiariej menghimbau kepada seluruh insan pengayoman untuk tetap tenang waspada disiplin dalam protokol kesehatan dan mendukung pemerintah dan relawan dalam menangani pandemi covid kumham semakin pasti,positive,0.9800646901130676
,tanpa sebagai lembaga think tank pemerintah telah melakukan survei monitoring dan evaluasi terhadap program bsu tahun guna melihat karakteristik penerima serta dampak bantuan terhadap para penerima berita selengkapnya,neutral,0.9909063577651978
,situaci mundial deh deh octubre incidencia as fuente,positive,0.8603326082229614
,tetap hati hati dan pertahankan protokol kesehatab,positive,0.7611474394798279
,vaksin covid ayoh segera datang dan ramaikan vaksin aman sehat dan halal,positive,0.9823477268218994
,sobat digital menkominfo johnny plate mengingatkan kendati kasus covid di indonesia terus melandai kondisi di negara lain masih mengalami fluktuasi dan lonjakan penularan virus corona,neutral,0.9950835704803467
,covid vaccines sunod sunod nya dumating sa eastern visayas,neutral,0.9827491044998169
,himbauan iya cuma ngehek saja shrsnya ada patroli dari satgas covid seperti di saat awal pandemi dan ada sanksi abang yang melanggar,negative,0.9996945858001709
,pada hari senin tanggal oktober jam wib berlangsung giat vaksinasi sama al gratis program kecepatan vaksin covid kabupaten lampung tengah di wilayah hukum polsek seputih raman,neutral,0.9973963499069214
,post traumatic stre symptoms during the first dan second covid lockdown ini greece rates risk dan protective factors of article by argyroula kalaitzaki alexandra tamiolaki george konstantakopoulos,neutral,0.9971500039100647
,endelig er budskabet fra deh politikere og medier at covid pandemien er forbi der tales og skrives om covid datid dertil kommer at myndighederne ikke har kommunikeret klaud at covid er luftb ren og at vacciner ikke er et frikotil at reply som laki-laki dewasa plejede covid,neutral,0.9942881464958191
,menteri kominfo mengatakan insentif usaha pengen ini disalurkan pemerintah membantu para pelaku usaha melonggarkan likuiditas usahanya di tengah pandemi covid untuk bangkit amp berkembang,neutral,0.995481014251709
,diese szene ist sok durch den wind und nennt es trallalla ohne abo,neutral,0.9968588352203369
,vacina contra covid causa sida di e nio que presidente di brasil,neutral,0.9965079426765442
,vacina contra covid hiv bolsonaro continua lutar contra vacina espalhando fake news vacina que salva vidas est diminuindo as mortes por covid fazendo aos poucos as coisas voltarem ao ainda aceita pelo presidente bolsonaro,neutral,0.9901028871536255
,lembram que bolsonaro presidente me lah esperan as deh ser oq eu quiser,positive,0.5497651696205139
,ban the sickening dog amp cat meat trade,neutral,0.9945502877235413
,di you want tryout pretend you know more tahan johns hopkins,neutral,0.9932460784912109
,remember when you said that once joe biden became president that virus would just go away atau the coverage would by the media atau when you said that covid was made up by liberals ini the media how many people you think you kill because of that bullshit,neutral,0.9900729656219482
,pasien covid yang dirawat dan menjalani isolasi di kamu tidar tersisa tiga orang dari akhir agustus tercatat pasien dirawat di kamu tidar pasien sembuh dan dua pasien dirujuk ke rumah sakit,neutral,0.9875449538230896
,facebook instagram exclu ram live di presidente jair bolsonaro por declara sobre vacina contra covid,neutral,0.9960423707962036
,por ku kamu viven censurando dejen que se exprese en paz carajo ku tan preocupado est zucaritas por kamu que dice el presidente,neutral,0.9958783388137817
,el presidente maduro dijo que sih fuera necesario por seguimiento epidemiol gico suspender clases presenciales en alguna escuela liceo por siete as se autorizar lah suspensi,neutral,0.9902474284172058
,deh janeiro oct efe las redes sociales facebook instagram retiraron deh sus plataformas el video en que el presidente brasile el der ultraderechista jair bolsonaro vincul el,neutral,0.9960648417472839
,lah presidenta deh lah comunidad deh madrid prometi que ini as ini os podr an salir al patio sin esta protecci sin embargo se tertawa deh respetar lah distancia deh seguridad interpersonal deh metros medida que no se puede materializar en muchos centros,positive,0.9984997510910034
,pm tryout attend tahun east asia summit tryout be held on october virtually at the summit leaders will discu matters of regional amp international interest amp concern including maritime security terrorism covid cooperation file picture,neutral,0.9974274039268494
,hospital administrations have been asked tryout mempersiapkan lists of employees who rendered services during the covid pandemic added sgpc president bibi jagir kaur,neutral,0.9966681599617004
,itu your time,positive,0.9802800416946411
,the president of brazil said covid vaccines were linked with developing aids but facebook allows him tryout have an account,neutral,0.9976134300231934
,atual presidente lah rep blica falou que vacinas contra covid transmitem aids banaliza lah maldade nunca esteve banal,neutral,0.9069153666496277
,facebook verwijdemisleidende video president bolsonaro over coronavirus,neutral,0.9983792304992676
,boleh tahan of plus union received notices that mereka weren ini compliance with the city atau test the group president said,neutral,0.9680831432342529
,bolsonaro affirme que boleh vaccin peut declencher boleh sida il minutes une video dans laquelle boleh president bresilien jair bolsonaro citait une fau e information menjadi seseorang ociant lah vaccination contre boleh covid au sida,neutral,0.9837064743041992
,balai polis setiawangsa brighton international sekolah geomatika universitas pasaraya giant setiawangsa fokus penyampaian maklumat ke arah peralihan fasa endemik triis penilaian kendiri covid kempen putuskan rantaian covid keluarga malaysia,neutral,0.997919499874115
,negacionista se presidente tive e dito que correla entre covid aids raivinha seria mesma se informar mais,neutral,0.9947711825370789
,kapolres pekalongan kota ajak dukung percepatan vaksin untuk melawan covid,neutral,0.9982600808143616
,informe proyecta que casos deh covid antes deh presidenciales duplicar los deh las primarias mantan ante en,neutral,0.5227802991867065
,presidente um mentiroso mas segue nota lah sesma sobre rela entre vacina completa contra covid infec por hiv aids,neutral,0.9843438863754272
,el presidente deh costa rica inform este lunes que ini as ini os deh entre os se proteger con vacuna contra hasta anunci lah compra millones deh dosis con este fin sin embargo no explic con ku farmac utica,neutral,0.5091261267662048
,ainda nece rio checar informa fake deh vacinas lah covid provocar aids um presidente que consegue parar deh propagar fakenews incentivar as pe oas nao se vacinarem confi vel est mais que nya hora deh abrir um dos muitos pedidos deh impeachment,positive,0.56337571144104
,tryout many americans donald trump will be remembered as the first ujian sekolah president tryout be twice impeached tryout have supported atau even incited an insurrection against democracy dan untuk allowing thousands tryout die due tryout his abject failure tryout lead the nation ini fighting the covid pandemic,neutral,0.9873284101486206
,catalu baleares galicia han puesto en marcha el pasaporte hasta el momento lah junta no se hab planteado el uso deh este certificado pero el vicepresidente tertawa apuntado esta sama ana que se plantea darle una vuelta en las pr ximas semanas,positive,0.8028265237808228
,event covid was launched one month setelah the johns hopkins center dan bill gates hosted an invitation only global pandemic exercise,neutral,0.9893088340759277
,gracias al esfuerzo deh toda lah poblaci el deh ayer nuestro apa no registr ning fallecimiento por tenemos ujian nasional descenso deh las hospitalizaciones en uci por esta enfermedad lah batalla contin,neutral,0.8218672275543213
,one more publication out of the german covid registry confirming former suspicions belum only but also seem tryout be menjadi seseorang ociated with more severe course of ini patients with inflammatory rheumatic diseases,neutral,0.994628369808197
,brasil em toda sua hist ria nunca foi preservado como no governo di presidente jair me ias bolsonaro foi primeiro presidente fiscalizar permitir extra deh madeira min rios irregularmente di apa apa ses estrangeiros deixar deh saquear brasil,neutral,0.7855939269065857
,stop,negative,0.523496150970459
,el embajador en brasil cont el comentario que boleh hizo al expresidente cuando realizaron el saludo deh punya os que se usah por protocolo contra el coronavirus,neutral,0.9957493543624878
,tim khusus covid mobile melakukan pengawasan di sektor pendidikan di wilayah kabupaten kudus,neutral,0.9981803894042969
,global cases by johns hopkins sih e as of cdt,neutral,0.9980060458183289
,jadwal vaksin covid di kota bekasi jumat oktober jenis moderna dosis dan,neutral,0.9965236783027649
,retiran deo en el que bolsonaro vincula vacuna anticovid con el sida facebook retir ujian nasional video del presidente jair bolsonaro deh brasil en que habl sobre que las vacunas contra covid promueven el desarrollo del sida,neutral,0.9961860775947571
